0,repeatable,{2},,,"488.0,426.0,488.01307328977975,426.00030402999494,488.05193862922664,426.00120787509826,488.1160642235023,426.0026991679885,488.204918277768,426.00476554134343,488.3179689971854,426.00739462784156,488.4546845869161,426.0105740601609,488.6145332521212,426.0142914709796,488.7969831979628,426.0185344929759,489.00150262960176,426.0232907588279,489.22755975220014,426.028547901214,489.474622770919,426.034293552812,489.7421598909202,426.0405153463004,490.02963931736514,426.0472009143574,490.3365292554151,426.05433788966076,490.66229791023187,426.06191390488914,491.00641348697667,426.06991659272035,491.36834419081134,426.07833358583287,491.747558226897,426.08715251690444,492.1435238003955,426.09636101861383,492.55570911646834,426.1059467236389,492.9835823802766,426.1158972646576,493.42661179698223,426.12620027434843,493.88426557174637,426.13684338538945,494.3560119097309,426.14781423045883,494.84131901609703,426.1591004422348,495.33965509600654,426.1706896533955,495.85048835462067,426.1825694966191,496.3732869971009,426.1947276045837,496.90751922860886,426.20715160996764,497.45265325430614,426.219829145449,498.0081572793541,426.2327478437059,498.57349950891415,426.2458953374166,499.1481481481482,426.2592592592593,499.7315714022173,426.2728272419122,500.32323747628305,426.2865869180531,500.9226145755071,426.30052592036066,501.529170905051,426.31463188151287,502.1423746700759,426.3288924341878,502.76169407574355,426.34329521106366,503.3865973272156,426.357827844819,504.01655262965346,426.37247796813153,504.6510281882182,426.3872332136794,505.28949220807186,426.40208121414116,505.93141289437597,426.41700960219487,506.57625845229154,426.43200601051836,507.2234970869804,426.4470580717902,507.872597003604,426.46215341868844,508.5230264073239,426.47727968389125,509.1742535033015,426.4924245000767,509.82574649669846,426.5075754999232,510.4769735926761,426.5227203161088,511.127402996396,426.53784658131156,511.7765029130196,426.55294192820975,512.4237415477085,426.5679939894815,513.0685871056241,426.58299039780525,513.7105077919281,426.59791878585884,514.3489718117817,426.61276678632044,514.9834473703468,426.6275220318685,515.6134026727844,426.642172155181,516.2383059242563,426.65670478893617,516.8576253299241,426.67110756581224,517.4708290949491,426.6853681184872,518.0773854244928,426.69947407963934,518.6767625237169,426.7134130819469,519.2684285977828,426.727172758088,519.8518518518518,426.74074074074076,520.4265004910858,426.75410466258336,520.9918427206459,426.76725215629403,521.5473467456939,426.780170854551,522.092480771391,426.79284839003236,522.6267130028991,426.8052723954163,523.1495116453793,426.8174305033808,523.6603449039935,426.82931034660453,524.158680983903,426.84089955776517,524.6439880902692,426.85218576954117,525.1157344282535,426.8631566146106,525.5733882030179,426.87379972565157,526.0164176197234,426.88410273534237,526.4442908835317,426.8940532763612,526.8564761996045,426.90363898138617,527.2524417731029,426.91284748309545,527.6316558091887,426.92166641416713,527.9935865130234,426.93008340727965,528.3377020897682,426.93808609511086,528.663470744585,426.9456621103392,528.9703606826349,426.9527990856427,529.2578401090798,426.9594846536995,529.525377229081,426.9657064471879,529.7724402477999,426.9714520987861,529.9984973703982,426.97670924117205,530.2030168020374,426.98146550702415,530.3854667478788,426.9857085290205,530.545315413084,426.9894259398391,530.6820310028146,426.99260537215844,530.795081722232,426.9952344586565,530.8839357764978,426.9973008320116,530.9480613707733,426.9987921249017,530.9869267102202,426.9996959700051,531.0,427.0,531.0,427.0,531.0003040299949,426.9917911901384,531.0012078750983,426.967387372346,531.0026991679883,426.92712246431256,531.0047655413433,426.87133038372707,531.0073946278417,426.8003450482789,531.0105740601609,426.71450037565745,531.0142914709796,426.6141302835518,531.018534492976,426.4995686896514,531.0232907588279,426.37114951164534,531.028547901214,426.2292066672232,531.0342935528121,426.07407407407396,531.0405153463005,425.9060856498873,531.0472009143574,425.72557531235225,531.0543378896608,425.5328769791579,531.0619139048893,425.32832456799406,531.0699165927202,425.11225199654945,531.0783335858328,424.8849931825139,531.0871525169044,424.64688204357617,531.0963610186138,424.39825249742603,531.1059467236389,424.1394384617526,531.1158972646575,423.87077385424493,531.1262002743484,423.59259259259255,531.1368433853894,423.30522859448473,531.1478142304588,423.0090157776108,531.1591004422347,422.7042880596599,531.1706896533957,422.3913793583215,531.1825694966192,422.0706235912848,531.1947276045837,421.74235467623896,531.2071516099677,421.4069065308734,531.2198291454491,421.0646130728776,531.232747843706,420.71580821994047,531.2458953374165,420.3608258897514,531.2592592592592,420.00000000000006,531.2728272419121,419.6336644683753,531.2865869180531,419.26215321256643,531.3005259203605,418.8858001502629,531.3146318815129,418.5049391991542,531.3288924341878,418.1199042769291,531.3432952110637,417.73102930127715,531.357827844819,417.33864818988786,531.3724779681315,416.94309486045034,531.3872332136795,416.5447032306535,531.4020812141412,416.14380721818736,531.4170096021949,415.7407407407409,531.4320060105184,415.33583771600297,531.4470580717901,414.9294320616634,531.4621534186884,414.5218576954114,531.4772796838913,414.1134485349362,531.4924245000767,413.7045384979269,531.5075754999233,413.29546150207307,531.5227203161088,412.8865514650639,531.5378465813114,412.4781423045886,531.5529419282097,412.0705679383366,531.5679939894816,411.6641622839969,531.5829903978052,411.2592592592593,531.5979187858588,410.85619278181264,531.6127667863204,410.4552967693463,531.6275220318685,410.0569051395498,531.6421721551811,409.6613518101122,531.6567047889362,409.26897069872274,531.6711075658122,408.880095723071,531.6853681184872,408.4950608008459,531.6994740796395,408.1141998497371,531.7134130819469,407.7378467874335,531.727172758088,407.3663355316248,531.7407407407406,407.0,531.7541046625834,406.6391741102485,531.767252156294,406.2841917800595,531.780170854551,405.9353869271224,531.7928483900323,405.5930934691265,531.8052723954163,405.25764532376104,531.8174305033809,404.92937640871526,531.8293103466045,404.6086206416785,531.8408995577652,404.2957119403401,531.8521857695412,403.9909842223892,531.8631566146105,403.6947714055152,531.8737997256517,403.4074074074074,531.8841027353424,403.12922614575507,531.8940532763613,402.8605615382475,531.9036389813862,402.60174750257397,531.9128474830954,402.3531179564237,531.9216664141671,402.1150068174861,531.9300834072797,401.8877480034505,531.9380860951109,401.67167543200605,531.9456621103392,401.46712302084205,531.9527990856427,401.2744246876478,531.9594846536995,401.0939143501127,531.9657064471879,400.9259259259259,531.9714520987861,400.77079333277686,531.9767092411721,400.6288504883546,531.9814655070242,400.50043131034874,531.9857085290205,400.38586971644827,531.9894259398392,400.2854996243426,531.9926053721586,400.1996549517211,531.9952344586566,400.1286696162729,531.9973008320115,400.07287753568744,531.9987921249017,400.032612627654,531.9996959700051,400.0082088098617,532.0,400.0,532.0,400.0,531.9869267102202,399.9996959700052,531.9480613707733,399.9987921249016,531.8839357764979,399.9973008320116,531.795081722232,399.99523445865657,531.6820310028146,399.9926053721585,531.545315413084,399.98942593983924,531.3854667478787,399.9857085290204,531.2030168020375,399.98146550702415,530.998497370398,399.976709241172,530.7724402478,399.9714520987861,530.5253772290808,399.9657064471879,530.2578401090797,399.9594846536995,529.970360682635,399.9527990856427,529.6634707445849,399.9456621103392,529.3377020897683,399.9380860951109,528.9935865130232,399.93008340727954,528.6316558091887,399.9216664141672,528.2524417731029,399.91284748309533,527.8564761996045,399.90363898138617,527.444290883532,399.89405327636126,527.0164176197235,399.88410273534237,526.573388203018,399.8737997256516,526.1157344282535,399.8631566146105,525.6439880902691,399.8521857695412,525.1586809839029,399.84089955776517,524.6603449039935,399.82931034660453,524.1495116453796,399.817430503381,523.626713002899,399.80527239541624,523.092480771391,399.79284839003236,522.547346745694,399.7801708545511,521.991842720646,399.7672521562941,521.4265004910857,399.75410466258336,520.8518518518518,399.74074074074076,520.2684285977829,399.7271727580881,519.6767625237169,399.7134130819469,519.0773854244928,399.69947407963934,518.4708290949492,399.6853681184873,517.8576253299241,399.6711075658122,517.2383059242562,399.6567047889361,516.6134026727843,399.642172155181,515.9834473703468,399.62752203186864,515.3489718117817,399.61276678632044,514.7105077919281,399.5979187858588,514.0685871056241,399.5829903978053,513.4237415477085,399.5679939894816,512.7765029130196,399.55294192820975,512.127402996396,399.53784658131156,511.4769735926761,399.52272031610875,510.82574649669834,399.50757549992323,510.17425350330166,399.49242450007677,509.523026407324,399.4772796838913,508.872597003604,399.46215341868844,508.2234970869804,399.44705807179025,507.5762584522914,399.4320060105183,506.93141289437585,399.4170096021948,506.28949220807203,399.4020812141413,505.6510281882183,399.38723321367945,505.01655262965335,399.3724779681315,504.38659732721567,399.357827844819,503.76169407574366,399.3432952110638,503.1423746700759,399.3288924341878,502.52917090505093,399.3146318815128,501.92261457550717,399.30052592036066,501.32323747628305,399.2865869180531,500.73157140221724,399.272827241912,500.14814814814815,399.25925925925924,499.5734995089142,399.2458953374166,499.00815727935407,399.2327478437059,498.45265325430614,399.219829145449,497.90751922860886,399.2071516099676,497.37328699710093,399.19472760458376,496.85048835462055,399.18256949661907,496.3396550960065,399.17068965339547,495.84131901609703,399.15910044223483,495.3560119097309,399.1478142304589,494.8842655717465,399.13684338538945,494.4266117969821,399.12620027434843,493.9835823802766,399.1158972646576,493.5557091164682,399.1059467236388,493.14352380039554,399.09636101861383,492.74755822689707,399.08715251690455,492.3683441908113,399.0783335858328,492.0064134869767,399.06991659272046,491.66229791023176,399.06191390488914,491.33652925541514,399.0543378896608,491.0296393173651,399.0472009143573,490.7421598909202,399.0405153463005,490.47462277091904,399.0342935528121,490.22755975220014,399.0285479012139,490.0015026296018,399.0232907588279,489.79698319796273,399.0185344929759,489.61453325212125,399.0142914709796,489.45468458691596,399.0105740601608,489.3179689971854,399.0073946278415,489.20491827776794,399.00476554134343,489.1160642235023,399.00269916798845,489.0519386292267,399.0012078750983,489.01307328977975,399.0003040299949,489.0,399.0,489.0,399.0,488.9996959700051,399.00820880986174,488.99879212490174,399.03261262765386,488.9973008320116,399.0728775356875,488.9952344586565,399.12866961627293,488.99260537215844,399.1996549517211,488.98942593983924,399.2854996243426,488.9857085290204,399.38586971644816,488.9814655070242,399.50043131034874,488.976709241172,399.6288504883546,488.9714520987861,399.7707933327768,488.9657064471878,399.92592592592587,488.9594846536995,400.0939143501127,488.95279908564277,400.27442468764787,488.9456621103392,400.46712302084205,488.9380860951109,400.6716754320061,488.93008340727954,400.8877480034504,488.92166641416713,401.1150068174862,488.91284748309533,401.35311795642366,488.9036389813862,401.60174750257397,488.8940532763613,401.8605615382476,488.8841027353423,402.129226145755,488.8737997256517,402.40740740740745,488.86315661461043,402.69477140551516,488.85218576954117,402.9909842223892,488.8408995577651,403.29571194033997,488.8293103466046,403.6086206416785,488.81743050338105,403.9293764087153,488.8052723954163,404.25764532376104,488.79284839003225,404.59309346912653,488.7801708545511,404.9353869271226,488.76725215629415,405.28419178005953,488.75410466258325,405.63917411024846,488.7407407407407,406.0,488.72717275808805,406.3663355316248,488.7134130819469,406.7378467874336,488.6994740796394,407.114199849737,488.68536811848725,407.4950608008459,488.6711075658122,407.88009572307095,488.6567047889361,408.2689706987227,488.64217215518113,408.66135181011214,488.6275220318686,409.0569051395499,488.61276678632044,409.4552967693463,488.5979187858588,409.8561927818126,488.58299039780525,410.25925925925935,488.5679939894816,410.664162283997,488.5529419282097,411.07056793833647,488.5378465813115,411.47814230458863,488.52272031610875,411.88655146506386,488.5075754999232,412.295461502073,488.4924245000768,412.70453849792693,488.47727968389125,413.11344853493614,488.46215341868844,413.5218576954114,488.44705807179025,413.9294320616634,488.43200601051836,414.33583771600297,488.4170096021948,414.74074074074076,488.40208121414116,415.1438072181874,488.3872332136795,415.5447032306537,488.37247796813153,415.94309486045023,488.357827844819,416.3386481898879,488.34329521106383,416.7310293012772,488.3288924341879,417.1199042769291,488.3146318815128,417.504939199154,488.30052592036066,417.88580015026304,488.28658691805305,418.26215321256643,488.27282724191207,418.6336644683752,488.25925925925924,419.0,488.24589533741664,419.3608258897515,488.23274784370585,419.7158082199404,488.21982914544895,420.06461307287753,488.2071516099676,420.40690653087347,488.1947276045837,420.742354676239,488.18256949661907,421.07062359128474,488.17068965339547,421.3913793583215,488.15910044223483,421.7042880596599,488.1478142304589,422.00901577761084,488.1368433853895,422.3052285944848,488.12620027434843,422.5925925925926,488.1158972646576,422.87077385424493,488.1059467236388,423.13943846175255,488.09636101861383,423.3982524974261,488.0871525169046,423.6468820435762,488.0783335858328,423.8849931825139,488.0699165927204,424.1122519965495,488.06191390488914,424.32832456799395,488.0543378896608,424.532876979158,488.04720091435735,424.72557531235213,488.0405153463005,424.9060856498873,488.0342935528121,425.0740740740741,488.028547901214,425.2292066672232,488.02329075882795,425.3711495116454,488.0185344929759,425.4995686896513,488.0142914709796,425.6141302835518,488.0105740601608,425.7145003756574,488.0073946278415,425.8003450482789,488.00476554134343,425.87133038372707,488.00269916798845,425.92712246431256,488.0012078750983,425.967387372346,488.0003040299949,425.9917911901383,488.0,426.0"
1,repeatable,{1},,2,"585.0,469.0,585.0045604499234,468.99391940010247,585.0181181264744,468.97584249803407,585.0404875198266,468.94601664023156,585.0714831201516,468.90468917313115,585.1109194176227,468.8521074431696,585.1586109024126,468.78851879678336,585.2143720646935,468.7141705804088,585.2780173946384,468.6293101404826,585.3493613824191,468.5341848234409,585.4282185182094,468.42904197572085,585.514403292181,468.3141289437585,585.607730194507,468.1896930739906,585.70801371536,468.05598171285357,585.8150683449122,467.91324220678365,585.9287085733367,467.7617219022179,586.0487488908059,467.60166814559216,586.1750037874923,467.43332828334366,586.3072877535685,467.25694966190827,586.4454152792079,467.072779627723,586.5892008545821,466.88106552722417,586.7384589698639,466.6820547068481,586.8930041152264,466.4759945130316,587.0526507808418,466.2631322922109,587.217213456883,466.0437153908228,587.3865066335222,465.81799115530356,587.5603448009325,465.5862069320901,587.7385424492863,465.3486100676184,587.9209140687561,465.1054479083252,588.1072741495148,464.85696780064694,588.2974371817347,464.60341709102045,588.4912176555886,464.3450431258818,588.688430061249,464.0820932516677,588.8888888888889,463.81481481481484,589.0924086286806,463.54345516175954,589.2988037707964,463.26826163893804,589.5078888054094,462.98948159278734,589.7194782226924,462.70736236974386,589.9333865128173,462.42215131624374,590.1494281659569,462.13409577872375,590.3674176722847,461.84344310362064,590.5871695219722,461.5504406373707,590.8084982051923,461.25533572641007,591.0312182121181,460.95837571717584,591.255144032922,460.6598079561044,591.4800901577761,460.35987978963186,591.7058710768536,460.05883856419507,591.932301280327,459.75693162623065,592.1591952583688,459.4544063221749,592.3863675011517,459.15150999846435,592.6136324988483,458.84849000153565,592.8408047416312,458.5455936778251,593.067698719673,458.24306837376935,593.2941289231463,457.9411614358048,593.5199098422238,457.6401202103681,593.7448559670783,457.34019204389574,593.9687817878819,457.04162428282416,594.1915017948076,456.74466427358993,594.4128304780279,456.4495593626295,594.6325823277155,456.1565568963794,594.850571834043,455.8659042212761,595.0666134871828,455.57784868375626,595.2805217773077,455.2926376302562,595.4921111945905,455.0105184072127,595.7011962292036,454.7317383610619,595.9075913713195,454.4565448382406,596.1111111111111,454.18518518518516,596.3115699387508,453.91790674833226,596.5087823444113,453.65495687411817,596.7025628182653,453.3965829089796,596.8927258504852,453.14303219935294,597.0790859312439,452.8945520916749,597.2614575507137,452.6513899323817,597.4396551990675,452.41379306791,597.6134933664778,452.1820088446963,597.7827865431171,451.95628460917726,597.9473492191582,451.7368677077891,598.1069958847737,451.52400548696846,598.2615410301361,451.31794529315187,598.4107991454181,451.1189344727759,598.5545847207923,450.927220372277,598.6927122464313,450.7430503380916,598.8249962125076,450.5666717166564,598.9512511091942,450.3983318544078,599.0712914266634,450.2382780977822,599.1849316550878,450.0867577932163,599.2919862846402,449.9440182871466,599.3922698054929,449.81030692600945,599.485596707819,449.6858710562414,599.5717814817907,449.57095802427915,599.6506386175807,449.465815176559,599.7219826053619,449.3706898595176,599.7856279353066,449.28582941959127,599.8413890975875,449.21148120321675,599.8890805823772,449.1478925568304,599.9285168798484,449.09531082686885,599.9595124801737,449.0539833597685,599.9818818735255,449.0241575019659,599.9954395500768,449.00608059989753,600.0,449.0,600.0,449.0,599.9923992501281,448.99391940010247,599.9698031225427,448.97584249803407,599.9325208002895,448.9460166402316,599.8808614664139,448.90468917313115,599.8151343039619,448.8521074431696,599.7356484959791,448.7885187967833,599.6427132255109,448.71417058040873,599.5366376756031,448.6293101404825,599.4177310293012,448.53418482344097,599.2863024696511,448.4290419757209,599.1426611796982,448.3141289437585,598.9871163424882,448.1896930739906,598.8199771410669,448.0559817128535,598.6415527584796,447.9132422067837,598.4521523777723,447.76172190221786,598.2520851819902,447.60166814559216,598.0416603541795,447.43332828334366,597.8211870773853,447.25694966190827,597.5909745346538,447.0727796277231,597.3513319090303,446.88106552722417,597.10256838356,446.682054706848,596.8449931412896,446.4759945130316,596.5789153652636,446.2631322922109,596.3046442385286,446.0437153908228,596.0224889441295,445.8179911553036,595.7327586651126,445.5862069320901,595.435762584523,445.3486100676184,595.1318098854065,445.1054479083252,594.8212097508087,444.85696780064694,594.5042713637756,444.6034170910205,594.1813039073522,444.34504312588183,593.8526165645847,444.08209325166774,593.5185185185186,443.8148148148149,593.1793189521994,443.5434551617595,592.8353270486726,443.2682616389381,592.4868519909842,442.98948159278734,592.1342029621799,442.70736236974375,591.7776891453046,442.4221513162438,591.4176197234048,442.1340957787238,591.0543038795258,441.8434431036207,590.6880507967132,441.55044063737057,590.3191696580126,441.25533572641,589.9479696464698,440.9583757171758,589.5747599451304,440.6598079561044,589.1998497370398,440.35987978963186,588.8235482052439,440.05883856419507,588.4461645327883,439.7569316262306,588.0680079027186,439.454406322175,587.6893874980805,439.1515099984643,587.3106125019195,438.84849000153565,586.9319920972814,438.54559367782514,586.5538354672117,438.24306837376935,586.1764517947561,437.9411614358049,585.8001502629601,437.6401202103681,585.4252400548697,437.34019204389574,585.0520303535302,437.04162428282416,584.6808303419873,436.7446642735898,584.3119492032869,436.4495593626295,583.9456961204743,436.15655689637936,583.5823802765951,435.8659042212761,583.2223108546953,435.57784868375626,582.8657970378204,435.29263763025625,582.5131480090158,435.01051840721266,582.1646729513274,434.7317383610619,581.8206810478008,434.4565448382406,581.4814814814815,434.18518518518516,581.1473834354152,433.91790674833226,580.8186960926478,433.6549568741181,580.4957286362245,433.39658290897955,580.1787902491913,433.143032199353,579.8681901145936,432.8945520916749,579.564237415477,432.6513899323817,579.2672413348874,432.41379306791,578.9775110558704,432.1820088446963,578.6953557614714,431.95628460917715,578.4210846347364,431.7368677077891,578.1550068587105,431.52400548696846,577.8974316164399,431.31794529315187,577.64866809097,431.1189344727759,577.4090254653463,430.927220372277,577.1788129226145,430.7430503380917,576.9583396458205,430.5666717166564,576.7479148180098,430.3983318544078,576.5478476222278,430.2382780977822,576.3584472415204,430.08675779321635,576.1800228589332,429.94401828714655,576.0128836575118,429.8103069260094,575.8573388203017,429.68587105624135,575.7136975303489,429.57095802427915,575.5822689706987,429.465815176559,575.4633623243969,429.37068985951754,575.3572867744891,429.28582941959127,575.2643515040209,429.2114812032167,575.1848656960381,429.1478925568304,575.119138533586,429.0953108268688,575.0674791997106,429.0539833597685,575.0301968774573,429.0241575019659,575.0076007498719,429.0060805998976,575.0,429.0,575.0,429.0,574.995135520082,429.00577656990276,574.9806739984272,429.0229496268675,574.9568133121853,429.0512841917801,574.9237513385049,429.0905452855254,574.8816859545356,429.14049792898885,574.8308150374266,429.20090714305593,574.771336464327,429.2715379486117,574.703448112386,429.3521553665417,574.6273478587527,429.44252441773097,574.5432335805767,429.54241012306517,574.4513031550068,429.6515775034293,574.3517544591925,429.76979157970896,574.2447853702828,429.8968173727893,574.130593765427,430.0324199035555,574.0093775217744,430.1763641928932,573.8813345164737,430.3284152616873,573.746662626675,430.4883381308236,573.6055597295265,430.655897821187,573.4582237021784,430.83085935366313,573.3048524217794,431.0129877491372,573.1456437654784,431.20204802849423,572.9807956104253,431.3978052126201,572.8105058337686,431.6000243223995,572.6349723126583,431.8084703787183,572.4543929242428,432.02290840246144,572.268965545672,432.2431034145145,572.0788880540948,432.4688204357627,571.88435832666,432.69982448709106,571.6855742405176,432.9358805893853,571.4827336728165,433.1767537635307,571.2760345007055,433.4222090304123,571.0656746013342,433.67201141091545,570.8518518518518,433.925925925926,570.6347641294077,434.1837175963287,570.4146093111505,434.4451514430088,570.19158527423,434.709992486852,569.9658898957952,434.97800574874344,569.7377210529951,435.24895624956844,569.5072766229789,435.52260901021225,569.2747544828966,435.7987290515604,569.0403525098966,436.07708139449807,568.804268581128,436.35743105991037,568.5667005737406,436.639543068683,568.3278463648834,436.92318244170104,568.0879038317055,437.2081141998497,567.847070851356,437.49410336401456,567.6055453009845,437.78091495508085,567.3635250577399,438.0683139939339,567.1212079987714,438.35606550145883,566.8787920012285,438.64393449854117,566.6364749422601,438.9316860060662,566.3944546990155,439.21908504491915,566.1529291486438,439.50589663598544,565.9120961682945,439.7918858001502,565.6721536351166,440.076817558299,565.4332994262593,440.36045693131706,565.1957314188719,440.6425689400896,564.9596474901036,440.922918605502,564.7252455171035,441.2012709484396,564.4927233770209,441.4773909897877,564.262278947005,441.75104375043156,564.034110104205,442.0219942512566,563.8084147257701,442.290007513148,563.5853906888494,442.5548485569912,563.3652358705925,442.8162824036715,563.1481481481482,443.074074074074,562.9343253986658,443.3279885890844,562.7239654992945,443.5777909695877,562.5172663271837,443.82324623646934,562.3144257594823,444.06411941061464,562.11564167334,444.30017551290894,561.9211119459053,444.5311795642374,561.731034454328,444.7568965854855,561.5456070757571,444.97709159753845,561.3650276873418,445.19152962128175,561.1894941662313,445.3999756776004,561.0192043895747,445.60219478738,560.8543562345214,445.79795197150565,560.6951475782207,445.9870122508629,560.5417762978216,446.16914064633687,560.3944402704733,446.34410217881293,560.2533373733252,446.51166186917635,560.1186654835262,446.6715847383127,559.9906224782258,446.8236358071069,559.869406234573,446.9675800964445,559.7552146297172,447.1031826272108,559.6482455408076,447.2302084202911,559.5486968449931,447.3484224965706,559.4567664194233,447.45758987693483,559.3726521412473,447.55747558226903,559.2965518876141,447.64784463345836,559.228663535673,447.7284620513883,559.1691849625734,447.79909285694407,559.1183140454643,447.8595020710111,559.076248661495,447.9094547144746,559.0431866878148,447.94871580821996,559.0193260015726,447.9770503731324,559.0048644799181,447.9942234300973,559.0,448.0,559.0,448.0,559.007904779867,448.00638462989247,559.0314047525557,448.02536537706413,559.0701783676991,448.05668252775695,559.1239040749294,448.1000763682122,559.1922603238795,448.1552871846719,559.2749255641818,448.2220552633776,559.3715782454686,448.30012089057084,559.4818968173729,448.3892243524935,559.6055597295266,448.4891059353869,559.742245431563,448.5995059254931,559.8916323731137,448.7201646090534,560.0533990038123,448.8508222723099,560.2272237732906,448.991219201504,560.4127851311813,449.1410956828771,560.6097615271169,449.30019200267134,560.81783141073,449.4682484471281,561.0366732316534,449.6450053024892,561.265965439519,449.8302028549961,561.5053864839601,450.02358139089085,561.7546148146088,450.22488119641486,562.0133288810974,450.4338425578095,562.2812071330591,450.65020576131695,562.5579280201257,450.87371109317843,562.8431699919304,451.10409883963604,563.1366114981051,451.34110928693104,563.437930988283,451.58448272130556,563.7468069120963,451.83395942900086,564.0629177191773,452.0892796962586,564.3859418591588,452.3501838093207,564.7155577816735,452.6164120544286,565.0514439363536,452.8877047178241,565.3932787728318,453.1638020857488,565.7407407407406,453.44444444444446,566.0935082897129,453.72937208015264,566.4512598693805,454.018325279115,566.8136739293764,454.31104432757326,567.1804289193333,454.6072695117691,567.5512032888831,454.9067411179441,567.9256754876589,455.2091994323398,568.3035239652932,455.51438474119834,568.6844271714185,455.82203733076096,569.0680635556668,456.1318974872693,569.4541115676714,456.4437054969653,569.8422496570646,456.7572016460907,570.2321562734786,457.07212622088656,570.6235098665462,457.388219507595,571.0159888859001,457.70522179245773,571.4092717811726,458.02287336171634,571.8030370019962,458.3409145016123,572.1969629980038,458.6590854983877,572.5907282188274,458.97712663828366,572.9840111140999,459.2947782075422,573.3764901334537,459.611780492405,573.7678437265213,459.9278737791134,574.1577503429355,460.2427983539095,574.5458884323286,460.5562945030346,574.9319364443331,460.8681025127306,575.3155728285817,461.17796266923904,575.6964760347068,461.4856152588017,576.074324512341,461.7908005676601,576.4487967111169,462.0932588820559,576.819571080667,462.3927304882309,577.1863260706236,462.6889556724268,577.5487401306195,462.981674720885,577.9064917102872,463.2706279198474,578.2592592592592,463.55555555555554,578.6067212271681,463.83619791425116,578.9485560636464,464.11229528217586,579.2844422183265,464.38358794557143,579.614058140841,464.6498161906794,579.9370822808228,464.91072030374147,580.2531930879038,465.16604057099926,580.562069011717,465.4155172786945,580.8633885018949,465.6588907130689,581.1568300080697,465.895901160364,581.4420719798743,466.1262889068215,581.718792866941,466.34979423868316,581.9866711189024,466.5661574421905,582.2453851853913,466.7751188035853,582.4946135160399,466.97641860910915,582.7340345604808,467.16979714500377,582.9633267683466,467.35499469751073,583.18216858927,467.53175155287187,583.3902384728831,467.69980799732866,583.5872148688188,467.85890431712284,583.7727762267095,468.00878079849616,583.9466009961877,468.14917772769013,584.1083676268861,468.27983539094646,584.2577545684371,468.4004940745069,584.3944402704733,468.51089406461307,584.5181031826273,468.6107756475066,584.6284217545314,468.69987910942916,584.7250744358182,468.77794473662243,584.8077396761205,468.8447128153281,584.8760959250706,468.8999236317877,584.929821632301,468.9433174722431,584.9685952474443,468.9746346229358,584.9920952201331,468.9936153701076,585.0,469.0"
